pop_1564,actifs_1564,actifs_occupes_1564,chomeurs_1564,code_insee
4339.26573727066,3371.13335210373,3034.45200099323,336.681351110497,01262
2254.25702790865,1779.53633933405,1669.33046233562,110.20587699843,01263
639.211105276133,528.82386649009,502.807955267613,26.0159112224766,01264
2245.0,1614.0,1444.0,170.0,01265
1462.06273383736,1147.76339911232,1043.3313022271,104.432096885225,01266
610.0,498.0,455.0,43.0,01267
131.323445390139,106.832124499911,95.5495809918096,11.2825435081011,01268
2056.03182401946,1561.87475986519,1325.10562736429,236.769132500902,01269
904.698514976976,734.412737557748,690.084508888702,44.3282286690464,01272
1096.0,880.0,819.0,61.0,01273
392.176612822061,289.76082680864,242.616222505152,47.1446043034882,01274
1534.58395474011,1217.0952539979,1161.86127221375,55.23398178415,01275
1059.68351069975,842.438066319426,792.942694286056,49.4953720333705,01276
81.2222222222222,61.3888888888889,54.7777777777778,6.61111111111111,01277
43.6056338028167,36.507042253521,36.507042253521,0.0,01279
80.2516556291391,64.7814569536424,61.8807947019868,2.90066225165563,01280
3285.10396807986,2663.9975245163,2396.99615760964,267.001366906665,01281
154.271362591286,124.820286846122,118.192303449807,6.6279833963155,01282
13472.1064684404,9460.07719783545,8070.68814084613,1389.38905698932,01283
481.924197641244,388.606723801333,358.296229837792,30.3104939635402,01284
817.808894202618,698.692667970693,664.510564307479,34.1821036632137,01285
553.853620408232,430.484084142247,406.443057406629,24.0410267356179,01286
1963.0,1659.0,1542.0,117.0,01288
3644.0,2805.0,2550.0,255.0,01289
831.0,656.0,605.0,51.0,01290
520.420504189013,428.402989353762,414.562405226821,13.8405841269405,01291
90.1960784313725,71.5686274509804,67.6470588235294,3.92156862745098,01293
567.0,454.0,427.0,27.0,01294
421.0,362.0,341.0,21.0,01295
251.0,207.0,193.0,14.0,01296
595.906659492343,486.222926788205,455.521047743044,30.7018790451603,01297
90.7466666666669,76.3600000000002,68.6133333333335,7.74666666666669,01298
363.717367347321,269.245734973227,253.859975024015,15.3857599492119,01299
1565.0936621285,1253.7263988086,1180.81766555784,72.9087332507581,01301
98.1757575757574,76.921212121212,69.8363636363635,7.08484848484847,01302
1079.77267271,886.904925553213,804.653592941915,82.2513326112978,01303
1738.99453661567,1372.4455557147,1232.14145398741,140.304101727288,01304
1208.67267991965,941.457417542455,835.466086264788,105.991331277667,01305
906.577875306942,760.570888816989,667.344961552846,93.2259272641421,01306
508.217731055174,384.247600177493,348.954919899462,35.292680278031,01307
505.262109946548,396.021797539395,369.230614713775,26.7911828256208,01308
48.2207792207794,42.0649350649352,38.9870129870131,3.07792207792209,01309
184.0,64.0,56.0,8.0,01310
29.8269230769231,25.3076923076923,24.4038461538462,0.903846153846154,01311
5997.7102706325,4836.96476714337,4346.09075036277,490.874016780596,01313
1124.51484923391,939.634711408689,879.001336488557,60.6333749201323,01314
202.036617769485,167.833116018929,154.745972774576,13.0871432443523,01317
505.074194901582,412.795268963474,391.650920536094,21.1443484273802,01318
288.957860205431,232.934468288794,222.91523939865,10.0192288901445,01319
2337.82711062317,1869.31960270957,1723.82071549331,145.498887216257,01320
572.541286904969,471.546126793402,453.088717391673,18.4574094017295,01321
3152.66486535263,2530.62260195293,2401.74298840673,128.879613546198,01322
588.0,449.0,420.0,29.0,01323
685.0,556.0,522.0,34.0,01325
358.702207742023,263.966109616212,253.315316700695,10.6507929155174,01328
98.0,74.0,62.0,12.0,01329
128.984375,114.765625,104.609375,10.15625,01331
508.079447645752,433.075726152304,414.179779691168,18.895946461136,01332
1974.86098916562,1612.7721273012,1523.52964036134,89.2424869398552,01333
419.760177763376,349.014317393759,331.981302884627,17.0330145091319,01334
253.126563686442,215.135728015513,201.227228576397,13.908499439116,01335
713.095526706577,580.881457606615,532.767824313544,48.1136332930707,01336
783.742738680685,611.564771378271,576.677789553976,34.886981824295,01337
721.760546162354,589.256006940168,554.431648394277,34.8243585458904,01338
839.347099705482,679.532285143152,642.360014746413,37.172270396739,01339
368.882020226706,286.307839180311,265.177532221677,21.1303069586346,01342
1127.12669421428,926.643708101719,870.398400410712,56.2453076910074,01343
3505.31876076921,2687.01663933355,2467.54443775704,219.472201576509,01344
1396.19597857104,1071.26636963735,991.696708307024,79.5696613303216,01345
522.654738869751,418.445942035723,396.480731834568,21.9652102011542,01346
1350.49251486684,1078.09218171136,1008.15034586275,69.9418358486112,01347
1787.28873907929,1432.73375485623,1316.08132284458,116.65243201165,01348
297.244259764899,235.302745480574,221.289505964875,14.0132395156989,01349
1520.45600168558,1223.73007216363,1129.13623085991,94.5938413037186,01350
1002.21175008686,792.036907476008,752.086399955241,39.9505075207672,01351
