id_fait,code_commune,libelle_commune,population,densite,est_rennes_metro,annee,periode,type_scrutin,tour,inscrits,tx_abstention,tx_participation,pct_drt,pct_gch,pct_ctr,pct_exg,pct_exd,med_niveau_vie,tx_pauvrete,gini,ratio_d9_d1,taux_delinq_mille,nb_assoc_pour_1000,target_bloc,target_bloc_num
3399,35169,Maxent,,,f,2022,post_2020,PRESIDENTIELLE,1,1010,20.50,79.50,3.56,6.87,32.82,25.95,30.79,22210.00,,,,,26.77,CTR,2
3400,35169,Maxent,,,f,2022,post_2020,PRESIDENTIELLE,2,1010,21.78,78.22,0.00,0.00,59.30,0.00,40.70,22210.00,,,,,26.77,CTR,2
3401,35170,Mecé,,,f,2002,avant_2010,PRESIDENTIELLE,2,378,11.90,88.10,86.17,0.00,0.00,0.00,13.83,,,,,,,DRT,0
3402,35170,Mecé,,,f,2007,avant_2010,PRESIDENTIELLE,1,420,10.48,89.52,30.94,19.34,24.03,8.84,14.36,,,,,,,DRT,0
3403,35170,Mecé,,,f,2012,2010_2020,PRESIDENTIELLE,1,440,14.09,85.91,25.55,21.15,15.11,12.64,22.53,,,,,,,DRT,0
3404,35170,Mecé,,,f,2017,2010_2020,PRESIDENTIELLE,1,457,17.29,82.71,18.73,6.06,21.49,21.21,32.51,,,,,,,EXD,4
3405,35170,Mecé,,,f,2017,2010_2020,PRESIDENTIELLE,2,457,20.13,79.87,0.00,0.00,61.13,0.00,38.87,,,,,,,CTR,2
3406,35170,Mecé,,,f,2022,post_2020,PRESIDENTIELLE,1,455,15.60,84.40,4.17,6.67,34.72,23.06,31.39,22250.00,,,,,27.73,CTR,2
3407,35170,Mecé,,,f,2022,post_2020,PRESIDENTIELLE,2,456,17.98,82.02,0.00,0.00,56.42,0.00,43.58,22250.00,,,,,27.73,CTR,2
3408,35171,Médréac,,,f,2002,avant_2010,PRESIDENTIELLE,2,1147,13.60,86.40,86.96,0.00,0.00,0.00,13.04,,,,,,,DRT,0
3409,35171,Médréac,,,f,2007,avant_2010,PRESIDENTIELLE,1,1293,10.67,89.33,30.82,27.22,20.81,7.99,10.36,,,,,,,DRT,0
3410,35171,Médréac,,,f,2012,2010_2020,PRESIDENTIELLE,1,1262,10.94,89.06,25.50,26.60,12.07,13.35,18.10,,,,,,,GCH,1
3411,35171,Médréac,,,f,2017,2010_2020,PRESIDENTIELLE,1,1308,13.61,86.39,19.49,10.02,23.95,21.13,25.23,,,,,,,EXD,4
3412,35171,Médréac,,,f,2017,2010_2020,PRESIDENTIELLE,2,1308,17.35,82.65,0.00,0.00,68.45,0.00,31.55,,,,,,,CTR,2
3413,35171,Médréac,,,f,2022,post_2020,PRESIDENTIELLE,1,1354,18.02,81.98,3.30,7.79,36.21,24.47,28.23,22310.00,,,,,21.14,CTR,2
3414,35171,Médréac,,,f,2022,post_2020,PRESIDENTIELLE,2,1356,18.51,81.49,0.00,0.00,62.08,0.00,37.92,22310.00,,,,,21.14,CTR,2
3415,35172,Meillac,,,f,2002,avant_2010,PRESIDENTIELLE,2,1093,16.65,83.35,89.32,0.00,0.00,0.00,10.68,,,,,,,DRT,0
3416,35172,Meillac,,,f,2007,avant_2010,PRESIDENTIELLE,1,1124,11.74,88.26,26.46,26.36,21.85,10.97,10.36,,,,,,,DRT,0
3417,35172,Meillac,,,f,2012,2010_2020,PRESIDENTIELLE,1,1209,9.84,90.16,21.93,32.43,13.03,12.65,17.53,,,,,,,GCH,1
3418,35172,Meillac,,,f,2017,2010_2020,PRESIDENTIELLE,1,1176,10.63,89.37,16.44,9.88,29.35,22.90,21.43,,,,,,,CTR,2
3419,35172,Meillac,,,f,2017,2010_2020,PRESIDENTIELLE,2,1175,14.13,85.87,0.00,0.00,72.67,0.00,27.33,,,,,,,CTR,2
3420,35172,Meillac,,,f,2022,post_2020,PRESIDENTIELLE,1,1300,14.15,85.85,3.86,8.00,34.74,25.37,28.03,21650.00,,,,,16.71,CTR,2
3421,35172,Meillac,,,f,2022,post_2020,PRESIDENTIELLE,2,1304,14.88,85.12,0.00,0.00,62.63,0.00,37.37,21650.00,,,,,16.71,CTR,2
3422,35173,Melesse,,,f,2002,avant_2010,PRESIDENTIELLE,2,4031,15.50,84.50,91.51,0.00,0.00,0.00,8.49,,,,,,,DRT,0
3423,35173,Melesse,,,f,2007,avant_2010,PRESIDENTIELLE,1,4099,11.42,88.58,29.45,27.86,25.00,7.59,7.45,,,,,,,DRT,0
3424,35173,Melesse,,,f,2012,2010_2020,PRESIDENTIELLE,1,4235,12.40,87.60,26.25,31.68,13.84,12.68,11.94,,,,,,,GCH,1
3425,35173,Melesse,,,f,2017,2010_2020,PRESIDENTIELLE,1,4765,10.85,89.15,20.57,8.87,34.53,20.45,15.45,,,,,,,CTR,2
3426,35173,Melesse,,,f,2017,2010_2020,PRESIDENTIELLE,2,4765,15.97,84.03,0.00,0.00,83.08,0.00,16.92,,,,,,,CTR,2
3427,35173,Melesse,,,f,2022,post_2020,PRESIDENTIELLE,1,5413,17.24,82.76,3.88,9.68,41.55,24.52,20.37,26600.00,,0.235,2.600,,22.43,CTR,2
3428,35173,Melesse,,,f,2022,post_2020,PRESIDENTIELLE,2,5417,17.52,82.48,0.00,0.00,76.00,0.00,24.00,26600.00,,0.235,2.600,,22.43,CTR,2
3429,35174,Mellé,,,f,2002,avant_2010,PRESIDENTIELLE,2,543,14.00,86.00,78.85,0.00,0.00,0.00,21.15,,,,,,,DRT,0
3430,35174,Mellé,,,f,2007,avant_2010,PRESIDENTIELLE,1,523,11.47,88.53,37.06,13.82,23.03,7.68,15.57,,,,,,,DRT,0
3431,35174,Mellé,,,f,2012,2010_2020,PRESIDENTIELLE,1,479,15.03,84.97,31.92,23.19,7.23,8.98,28.43,,,,,,,DRT,0
3432,35174,Mellé,,,f,2017,2010_2020,PRESIDENTIELLE,1,446,13.00,87.00,23.94,4.52,19.15,19.15,32.98,,,,,,,EXD,4
3433,35174,Mellé,,,f,2017,2010_2020,PRESIDENTIELLE,2,447,14.54,85.46,0.00,0.00,54.91,0.00,45.09,,,,,,,CTR,2
3434,35174,Mellé,,,f,2022,post_2020,PRESIDENTIELLE,1,474,23.21,76.79,3.69,4.83,34.09,20.74,36.65,19790.00,,,,,30.86,EXD,4
3435,35174,Mellé,,,f,2022,post_2020,PRESIDENTIELLE,2,476,18.28,81.72,0.00,0.00,51.44,0.00,48.56,19790.00,,,,,30.86,CTR,2
3436,35175,Mernel,,,f,2002,avant_2010,PRESIDENTIELLE,2,626,16.61,83.39,89.74,0.00,0.00,0.00,10.26,,,,,,,DRT,0
3437,35175,Mernel,,,f,2007,avant_2010,PRESIDENTIELLE,1,637,10.36,89.64,33.93,24.11,20.36,7.86,10.54,,,,,,,DRT,0
3438,35175,Mernel,,,f,2012,2010_2020,PRESIDENTIELLE,1,690,13.91,86.09,30.66,27.09,9.37,13.97,17.21,,,,,,,DRT,0
3439,35175,Mernel,,,f,2017,2010_2020,PRESIDENTIELLE,1,766,14.49,85.51,17.84,8.14,24.88,17.21,31.46,,,,,,,EXD,4
3440,35175,Mernel,,,f,2017,2010_2020,PRESIDENTIELLE,2,766,19.71,80.29,0.00,0.00,63.37,0.00,36.63,,,,,,,CTR,2
3441,35175,Mernel,,,f,2022,post_2020,PRESIDENTIELLE,1,792,20.45,79.55,3.41,5.84,35.06,21.59,34.09,22040.00,,,,,19.67,CTR,2
3442,35175,Mernel,,,f,2022,post_2020,PRESIDENTIELLE,2,793,21.19,78.81,0.00,0.00,58.74,0.00,41.26,22040.00,,,,,19.67,CTR,2
3443,35176,Guipry-Messac,,,f,2002,avant_2010,PRESIDENTIELLE,2,1794,15.66,84.34,83.16,0.00,0.00,0.00,16.84,,,,,,,DRT,0
3444,35176,Guipry-Messac,,,f,2007,avant_2010,PRESIDENTIELLE,1,2029,12.22,87.78,29.51,24.22,22.63,7.62,13.13,,,,,,,DRT,0
3445,35176,Guipry-Messac,,,f,2012,2010_2020,PRESIDENTIELLE,1,2184,13.64,86.36,25.73,26.97,11.27,14.51,19.42,,,,,,,GCH,1
3446,35176,Guipry-Messac,,,f,2017,2010_2020,PRESIDENTIELLE,1,5044,15.07,84.93,16.92,6.92,25.32,22.57,28.05,,,,,,,EXD,4
3447,35176,Guipry-Messac,,,f,2017,2010_2020,PRESIDENTIELLE,2,5044,20.36,79.64,0.00,0.00,65.98,0.00,34.02,,,,,,,CTR,2
3448,35176,Guipry-Messac,,,f,2022,post_2020,PRESIDENTIELLE,1,5498,20.75,79.25,4.02,7.70,33.00,23.42,31.85,22370.00,,0.204,2.400,,23.89,CTR,2
3449,35176,Guipry-Messac,,,f,2022,post_2020,PRESIDENTIELLE,2,5500,22.00,78.00,0.00,0.00,60.06,0.00,39.94,22370.00,,0.204,2.400,,23.89,CTR,2
3450,35177,Mézière,,,f,2002,avant_2010,PRESIDENTIELLE,2,2194,11.67,88.33,91.46,0.00,0.00,0.00,8.54,,,,,,,DRT,0
3451,35177,Mézière,,,f,2007,avant_2010,PRESIDENTIELLE,1,2609,7.17,92.83,26.65,30.86,24.44,7.76,7.34,,,,,,,GCH,1
3452,35177,Mézière,,,f,2012,2010_2020,PRESIDENTIELLE,1,3039,11.45,88.55,23.06,35.57,13.23,12.10,12.89,,,,,,,GCH,1
3453,35177,Mézière,,,f,2017,2010_2020,PRESIDENTIELLE,1,3584,12.30,87.70,16.22,9.40,37.39,20.69,16.05,,,,,,,CTR,2
3454,35177,Mézière,,,f,2017,2010_2020,PRESIDENTIELLE,2,3564,16.92,83.08,0.00,0.00,83.35,0.00,16.65,,,,,,,CTR,2
3455,35177,Mézière,,,f,2022,post_2020,PRESIDENTIELLE,1,3814,18.01,81.99,3.48,10.46,42.77,23.84,19.45,27620.00,,0.245,2.600,,21.07,CTR,2
3456,35177,Mézière,,,f,2022,post_2020,PRESIDENTIELLE,2,3809,18.01,81.99,0.00,0.00,76.67,0.00,23.33,27620.00,,0.245,2.600,,21.07,CTR,2
3457,35178,Mézières-sur-Couesnon,,,f,2002,avant_2010,PRESIDENTIELLE,2,727,13.89,86.11,83.51,0.00,0.00,0.00,16.49,,,,,,,DRT,0
3458,35178,Mézières-sur-Couesnon,,,f,2007,avant_2010,PRESIDENTIELLE,1,834,12.47,87.53,26.59,23.41,25.76,6.65,13.99,,,,,,,DRT,0
3459,35178,Mézières-sur-Couesnon,,,f,2012,2010_2020,PRESIDENTIELLE,1,1002,10.68,89.32,23.58,28.70,14.01,12.64,17.31,,,,,,,GCH,1
3460,35178,Mézières-sur-Couesnon,,,f,2017,2010_2020,PRESIDENTIELLE,1,1126,11.55,88.45,12.64,7.88,29.22,20.83,29.33,,,,,,,EXD,4
3461,35178,Mézières-sur-Couesnon,,,f,2017,2010_2020,PRESIDENTIELLE,2,1126,16.07,83.93,0.00,0.00,65.32,0.00,34.68,,,,,,,CTR,2
3462,35178,Mézières-sur-Couesnon,,,f,2022,post_2020,PRESIDENTIELLE,1,1222,20.38,79.62,2.85,6.64,33.40,24.45,32.67,24070.00,,,,,16.71,CTR,2
3463,35178,Mézières-sur-Couesnon,,,f,2022,post_2020,PRESIDENTIELLE,2,1221,20.80,79.20,0.00,0.00,58.94,0.00,41.06,24070.00,,,,,16.71,CTR,2
3464,35179,Miniac-Morvan,,,t,2002,avant_2010,PRESIDENTIELLE,2,2174,16.61,83.39,83.52,0.00,0.00,0.00,16.48,,,,,,,DRT,0
3465,35179,Miniac-Morvan,,,t,2007,avant_2010,PRESIDENTIELLE,1,2437,10.59,89.41,29.35,23.92,19.94,11.19,13.67,,,,,,,DRT,0
3466,35179,Miniac-Morvan,,,t,2012,2010_2020,PRESIDENTIELLE,1,2537,14.43,85.57,26.70,28.21,10.80,13.30,19.43,,,,,,,GCH,1
3467,35179,Miniac-Morvan,,,t,2017,2010_2020,PRESIDENTIELLE,1,2746,16.93,83.07,17.32,5.91,24.36,21.06,31.17,,,,,,,EXD,4
3468,35179,Miniac-Morvan,,,t,2017,2010_2020,PRESIDENTIELLE,2,2746,20.21,79.79,0.00,0.00,59.80,0.00,40.20,,,,,,,CTR,2
3469,35179,Miniac-Morvan,,,t,2022,post_2020,PRESIDENTIELLE,1,3124,22.89,77.11,3.50,5.85,30.30,20.56,39.79,22330.00,,0.195,2.300,,16.67,EXD,4
3470,35179,Miniac-Morvan,,,t,2022,post_2020,PRESIDENTIELLE,2,3127,22.51,77.49,0.00,0.00,50.68,0.00,49.32,22330.00,,0.195,2.300,,16.67,CTR,2
3471,35180,Miniac-sous-Bécherel,796,59.00,f,2002,avant_2010,PRESIDENTIELLE,2,458,14.85,85.15,87.84,0.00,0.00,0.00,12.16,,,,,,,DRT,0
3472,35180,Miniac-sous-Bécherel,796,59.00,f,2007,avant_2010,PRESIDENTIELLE,1,487,9.03,90.97,29.20,22.53,25.98,7.13,12.64,,,,,,,DRT,0
3473,35180,Miniac-sous-Bécherel,796,59.00,f,2012,2010_2020,PRESIDENTIELLE,1,514,12.65,87.35,23.58,30.16,13.38,9.52,20.41,,,,,,,GCH,1
3474,35180,Miniac-sous-Bécherel,796,59.00,f,2017,2010_2020,PRESIDENTIELLE,1,533,13.13,86.87,20.66,7.91,25.49,20.88,24.62,,,,,,,CTR,2
3475,35180,Miniac-sous-Bécherel,796,59.00,f,2017,2010_2020,PRESIDENTIELLE,2,533,17.26,82.74,0.00,0.00,69.25,0.00,30.75,,,,,,,CTR,2
3476,35180,Miniac-sous-Bécherel,796,59.00,f,2022,post_2020,PRESIDENTIELLE,1,561,18.89,81.11,4.50,6.76,35.59,24.10,29.05,22430.00,,,,,20.30,CTR,2
3477,35180,Miniac-sous-Bécherel,796,59.00,f,2022,post_2020,PRESIDENTIELLE,2,561,20.68,79.32,0.00,0.00,64.69,0.00,35.31,22430.00,,,,,20.30,CTR,2
3478,35181,Minihic-sur-Rance,,,f,2002,avant_2010,PRESIDENTIELLE,2,1033,18.01,81.99,84.41,0.00,0.00,0.00,15.59,,,,,,,DRT,0
3479,35181,Minihic-sur-Rance,,,f,2007,avant_2010,PRESIDENTIELLE,1,1224,14.38,85.62,32.21,24.95,23.31,5.32,10.35,,,,,,,DRT,0
3480,35181,Minihic-sur-Rance,,,f,2012,2010_2020,PRESIDENTIELLE,1,1185,13.50,86.50,33.27,28.04,9.97,12.14,12.44,,,,,,,DRT,0
3481,35181,Minihic-sur-Rance,,,f,2017,2010_2020,PRESIDENTIELLE,1,1139,11.50,88.50,27.22,8.37,32.86,16.03,15.12,,,,,,,CTR,2
3482,35181,Minihic-sur-Rance,,,f,2017,2010_2020,PRESIDENTIELLE,2,1138,14.06,85.94,0.00,0.00,80.41,0.00,19.59,,,,,,,CTR,2
3483,35181,Minihic-sur-Rance,,,f,2022,post_2020,PRESIDENTIELLE,1,1243,14.40,85.60,5.64,10.89,38.87,21.87,22.73,27510.00,,,,,33.36,CTR,2
3484,35181,Minihic-sur-Rance,,,f,2022,post_2020,PRESIDENTIELLE,2,1245,14.30,85.70,0.00,0.00,73.35,0.00,26.65,27510.00,,,,,33.36,CTR,2
3485,35183,Mondevert,,,f,2002,avant_2010,PRESIDENTIELLE,2,459,16.34,83.66,89.70,0.00,0.00,0.00,10.30,,,,,,,DRT,0
3486,35183,Mondevert,,,f,2007,avant_2010,PRESIDENTIELLE,1,539,9.65,90.35,35.94,16.49,22.83,10.15,10.78,,,,,,,DRT,0
3487,35183,Mondevert,,,f,2012,2010_2020,PRESIDENTIELLE,1,560,12.32,87.68,32.06,20.59,11.89,12.74,19.75,,,,,,,DRT,0
3488,35183,Mondevert,,,f,2017,2010_2020,PRESIDENTIELLE,1,589,15.79,84.21,14.35,4.37,28.48,21.41,31.19,,,,,,,EXD,4
3489,35183,Mondevert,,,f,2017,2010_2020,PRESIDENTIELLE,2,589,19.19,80.81,0.00,0.00,70.50,0.00,29.50,,,,,,,CTR,2
3490,35183,Mondevert,,,f,2022,post_2020,PRESIDENTIELLE,1,593,20.74,79.26,2.81,7.36,38.74,15.80,35.28,24000.00,,,,,21.09,CTR,2
3491,35183,Mondevert,,,f,2022,post_2020,PRESIDENTIELLE,2,594,18.18,81.82,0.00,0.00,58.41,0.00,41.59,24000.00,,,,,21.09,CTR,2
3492,35184,Montauban-de-Bretagne,,,f,2002,avant_2010,PRESIDENTIELLE,2,3270,17.16,82.84,90.22,0.00,0.00,0.00,9.78,,,,,,,DRT,0
3493,35184,Montauban-de-Bretagne,,,f,2007,avant_2010,PRESIDENTIELLE,1,3437,12.37,87.63,32.02,27.63,23.40,7.52,7.25,,,,,,,DRT,0
3494,35184,Montauban-de-Bretagne,,,f,2012,2010_2020,PRESIDENTIELLE,1,3690,16.78,83.22,28.82,32.15,12.72,10.31,13.52,,,,,,,GCH,1
3495,35184,Montauban-de-Bretagne,,,f,2017,2010_2020,PRESIDENTIELLE,1,3849,16.71,83.29,19.28,7.35,33.57,17.82,21.86,,,,,,,CTR,2
3496,35184,Montauban-de-Bretagne,,,f,2017,2010_2020,PRESIDENTIELLE,2,3849,21.02,78.98,0.00,0.00,74.69,0.00,25.31,,,,,,,CTR,2
3497,35184,Montauban-de-Bretagne,,,f,2022,post_2020,PRESIDENTIELLE,1,4648,21.77,78.23,4.42,7.51,39.68,20.24,28.15,23640.00,,0.210,2.500,,19.47,CTR,2
3498,35184,Montauban-de-Bretagne,,,f,2022,post_2020,PRESIDENTIELLE,2,4649,21.42,78.58,0.00,0.00,66.31,0.00,33.69,23640.00,,0.210,2.500,,19.47,CTR,2
3499,35185,Montautour,,,f,2002,avant_2010,PRESIDENTIELLE,2,183,15.85,84.15,91.89,0.00,0.00,0.00,8.11,,,,,,,DRT,0
3500,35185,Montautour,,,f,2007,avant_2010,PRESIDENTIELLE,1,195,6.15,93.85,39.01,12.09,24.18,5.49,17.58,,,,,,,DRT,0
3501,35185,Montautour,,,f,2012,2010_2020,PRESIDENTIELLE,1,199,13.07,86.93,37.58,12.73,15.76,13.94,18.79,,,,,,,DRT,0
3502,35185,Montautour,,,f,2017,2010_2020,PRESIDENTIELLE,1,188,17.02,82.98,26.14,3.27,20.26,22.88,27.45,,,,,,,EXD,4
3503,35185,Montautour,,,f,2017,2010_2020,PRESIDENTIELLE,2,188,23.40,76.60,0.00,0.00,66.67,0.00,33.33,,,,,,,CTR,2
3504,35185,Montautour,,,f,2022,post_2020,PRESIDENTIELLE,1,188,16.49,83.51,3.92,5.23,47.71,21.57,21.57,21230.00,,,,,29.85,CTR,2
3505,35185,Montautour,,,f,2022,post_2020,PRESIDENTIELLE,2,188,18.09,81.91,0.00,0.00,69.12,0.00,30.88,21230.00,,,,,29.85,CTR,2
3506,35186,Mont-Dol,,,f,2002,avant_2010,PRESIDENTIELLE,2,889,16.31,83.69,87.68,0.00,0.00,0.00,12.32,,,,,,,DRT,0
3507,35186,Mont-Dol,,,f,2007,avant_2010,PRESIDENTIELLE,1,942,11.78,88.22,29.57,27.98,21.35,6.01,11.66,,,,,,,DRT,0
3508,35186,Mont-Dol,,,f,2012,2010_2020,PRESIDENTIELLE,1,906,15.23,84.77,28.06,27.79,10.24,13.16,17.42,,,,,,,DRT,0
3509,35186,Mont-Dol,,,f,2017,2010_2020,PRESIDENTIELLE,1,879,17.06,82.94,21.05,4.27,26.32,18.78,29.59,,,,,,,EXD,4
3510,35186,Mont-Dol,,,f,2017,2010_2020,PRESIDENTIELLE,2,879,20.48,79.52,0.00,0.00,66.61,0.00,33.39,,,,,,,CTR,2
3511,35186,Mont-Dol,,,f,2022,post_2020,PRESIDENTIELLE,1,904,19.80,80.20,3.56,7.54,32.01,22.33,34.57,23120.00,,,,,25.09,EXD,4
3512,35186,Mont-Dol,,,f,2022,post_2020,PRESIDENTIELLE,2,904,21.46,78.54,0.00,0.00,56.12,0.00,43.88,23120.00,,,,,25.09,CTR,2
3513,35187,Monterfil,,,f,2002,avant_2010,PRESIDENTIELLE,2,771,13.88,86.12,88.09,0.00,0.00,0.00,11.91,,,,,,,DRT,0
3514,35187,Monterfil,,,f,2007,avant_2010,PRESIDENTIELLE,1,858,8.74,91.26,26.77,27.28,22.91,9.52,9.91,,,,,,,GCH,1
3515,35187,Monterfil,,,f,2012,2010_2020,PRESIDENTIELLE,1,926,11.66,88.34,18.36,33.50,13.77,14.52,16.00,,,,,,,GCH,1
3516,35187,Monterfil,,,f,2017,2010_2020,PRESIDENTIELLE,1,944,12.18,87.82,12.38,12.87,27.85,27.72,19.18,,,,,,,CTR,2
3517,35187,Monterfil,,,f,2017,2010_2020,PRESIDENTIELLE,2,944,17.37,82.63,0.00,0.00,78.09,0.00,21.91,,,,,,,CTR,2
3518,35187,Monterfil,,,f,2022,post_2020,PRESIDENTIELLE,1,978,14.42,85.58,3.33,9.63,35.19,29.88,21.98,23580.00,,,,,36.98,CTR,2
3519,35187,Monterfil,,,f,2022,post_2020,PRESIDENTIELLE,2,977,16.17,83.83,0.00,0.00,71.93,0.00,28.07,23580.00,,,,,36.98,CTR,2
3520,35188,Montfort-sur-Meu,,,f,2002,avant_2010,PRESIDENTIELLE,2,3989,18.17,81.83,92.64,0.00,0.00,0.00,7.36,,,,,,,DRT,0
3521,35188,Montfort-sur-Meu,,,f,2007,avant_2010,PRESIDENTIELLE,1,4244,10.01,89.99,27.30,29.42,25.66,7.55,6.36,,,,,,,GCH,1
3522,35188,Montfort-sur-Meu,,,f,2012,2010_2020,PRESIDENTIELLE,1,4606,14.37,85.63,23.77,34.34,13.06,13.16,12.57,,,,,,,GCH,1
3523,35188,Montfort-sur-Meu,,,f,2017,2010_2020,PRESIDENTIELLE,1,4949,14.97,85.03,17.47,10.18,32.73,22.70,16.77,,,,,,,CTR,2
3524,35188,Montfort-sur-Meu,,,f,2017,2010_2020,PRESIDENTIELLE,2,4948,20.70,79.30,0.00,0.00,81.11,0.00,18.89,,,,,,,CTR,2
3525,35188,Montfort-sur-Meu,,,f,2022,post_2020,PRESIDENTIELLE,1,5186,21.65,78.35,3.87,11.52,38.06,25.53,21.01,24640.00,,0.216,2.600,,28.82,CTR,2
3526,35188,Montfort-sur-Meu,,,f,2022,post_2020,PRESIDENTIELLE,2,5185,21.31,78.69,0.00,0.00,73.98,0.00,26.02,24640.00,,0.216,2.600,,28.82,CTR,2
3527,35189,Montgermont,3692,791.00,f,2002,avant_2010,PRESIDENTIELLE,2,2040,11.76,88.24,93.30,0.00,0.00,0.00,6.70,,,,,,,DRT,0
3528,35189,Montgermont,3692,791.00,f,2007,avant_2010,PRESIDENTIELLE,1,2292,6.59,93.41,26.46,32.91,27.31,5.04,5.08,,,,,,,GCH,1
3529,35189,Montgermont,3692,791.00,f,2012,2010_2020,PRESIDENTIELLE,1,2282,10.82,89.18,23.90,37.35,15.55,10.60,8.60,,,,,,,GCH,1
3530,35189,Montgermont,3692,791.00,f,2017,2010_2020,PRESIDENTIELLE,1,2420,10.37,89.63,18.72,9.05,40.03,18.43,13.67,,,,,,,CTR,2
3531,35189,Montgermont,3692,791.00,f,2017,2010_2020,PRESIDENTIELLE,2,2419,15.54,84.46,0.00,0.00,86.22,0.00,13.78,,,,,,,CTR,2
3532,35189,Montgermont,3692,791.00,f,2022,post_2020,PRESIDENTIELLE,1,2637,18.81,81.19,4.31,14.03,41.81,22.03,17.82,25860.00,,0.270,3.300,,21.45,CTR,2
3533,35189,Montgermont,3692,791.00,f,2022,post_2020,PRESIDENTIELLE,2,2637,17.41,82.59,0.00,0.00,80.12,0.00,19.88,25860.00,,0.270,3.300,,21.45,CTR,2
3534,35190,Monthault,,,f,2002,avant_2010,PRESIDENTIELLE,2,204,19.12,80.88,77.16,0.00,0.00,0.00,22.84,,,,,,,DRT,0
3535,35190,Monthault,,,f,2007,avant_2010,PRESIDENTIELLE,1,202,14.85,85.15,39.29,10.12,22.02,5.95,20.24,,,,,,,DRT,0
3536,35190,Monthault,,,f,2012,2010_2020,PRESIDENTIELLE,1,185,14.05,85.95,26.62,14.29,18.18,12.34,25.97,,,,,,,DRT,0
3537,35190,Monthault,,,f,2017,2010_2020,PRESIDENTIELLE,1,178,23.03,76.97,19.85,8.40,12.21,16.03,42.75,,,,,,,EXD,4
3538,35190,Monthault,,,f,2017,2010_2020,PRESIDENTIELLE,2,178,18.54,81.46,0.00,0.00,50.40,0.00,49.60,,,,,,,CTR,2
3539,35190,Monthault,,,f,2022,post_2020,PRESIDENTIELLE,1,170,21.18,78.82,4.80,5.60,42.40,14.40,32.80,20240.00,,,,,52.00,CTR,2
3540,35190,Monthault,,,f,2022,post_2020,PRESIDENTIELLE,2,170,26.47,73.53,0.00,0.00,57.98,0.00,42.02,20240.00,,,,,52.00,CTR,2
3541,35191,Portes du Coglais,,,f,2002,avant_2010,PRESIDENTIELLE,2,605,10.74,89.26,87.45,0.00,0.00,0.00,12.55,,,,,,,DRT,0
3542,35191,Portes du Coglais,,,f,2007,avant_2010,PRESIDENTIELLE,1,678,9.14,90.86,27.38,20.49,30.82,7.70,11.97,,,,,,,CTR,2
3543,35191,Portes du Coglais,,,f,2012,2010_2020,PRESIDENTIELLE,1,719,11.82,88.18,23.23,29.84,17.26,11.94,15.48,,,,,,,GCH,1
3544,35191,Portes du Coglais,,,f,2017,2010_2020,PRESIDENTIELLE,1,1638,12.39,87.61,20.76,5.32,25.79,18.61,29.45,,,,,,,EXD,4
3545,35191,Portes du Coglais,,,f,2017,2010_2020,PRESIDENTIELLE,2,1638,16.54,83.46,0.00,0.00,65.62,0.00,34.38,,,,,,,CTR,2
3546,35191,Portes du Coglais,,,f,2022,post_2020,PRESIDENTIELLE,1,1687,17.90,82.10,4.32,5.14,36.81,18.18,35.54,21520.00,,0.199,2.400,,12.08,CTR,2
3547,35191,Portes du Coglais,,,f,2022,post_2020,PRESIDENTIELLE,2,1685,18.04,81.96,0.00,0.00,56.08,0.00,43.92,21520.00,,0.199,2.400,,12.08,CTR,2
3548,35192,Montreuil-des-Landes,,,f,2002,avant_2010,PRESIDENTIELLE,2,154,18.83,81.17,81.67,0.00,0.00,0.00,18.33,,,,,,,DRT,0
3549,35192,Montreuil-des-Landes,,,f,2007,avant_2010,PRESIDENTIELLE,1,165,12.73,87.27,41.01,14.39,17.27,6.47,16.55,,,,,,,DRT,0
3550,35192,Montreuil-des-Landes,,,f,2012,2010_2020,PRESIDENTIELLE,1,164,14.02,85.98,31.65,25.90,7.91,10.79,23.02,,,,,,,DRT,0
3551,35192,Montreuil-des-Landes,,,f,2017,2010_2020,PRESIDENTIELLE,1,178,12.36,87.64,24.00,4.00,16.00,22.00,33.33,,,,,,,EXD,4
3552,35192,Montreuil-des-Landes,,,f,2017,2010_2020,PRESIDENTIELLE,2,178,11.24,88.76,0.00,0.00,58.40,0.00,41.60,,,,,,,CTR,2
3553,35192,Montreuil-des-Landes,,,f,2022,post_2020,PRESIDENTIELLE,1,162,24.07,75.93,10.74,4.13,42.15,13.22,29.75,22390.00,,,,,38.30,CTR,2
3554,35192,Montreuil-des-Landes,,,f,2022,post_2020,PRESIDENTIELLE,2,163,18.40,81.60,0.00,0.00,61.02,0.00,38.98,22390.00,,,,,38.30,CTR,2
3555,35193,Montreuil-le-Gast,,,t,2002,avant_2010,PRESIDENTIELLE,2,1181,17.36,82.64,89.01,0.00,0.00,0.00,10.99,,,,,,,DRT,0
3556,35193,Montreuil-le-Gast,,,t,2007,avant_2010,PRESIDENTIELLE,1,1345,9.37,90.63,22.90,29.89,26.64,9.58,7.91,,,,,,,GCH,1
3557,35193,Montreuil-le-Gast,,,t,2012,2010_2020,PRESIDENTIELLE,1,1379,11.82,88.18,20.42,34.81,13.22,13.22,14.98,,,,,,,GCH,1
3558,35193,Montreuil-le-Gast,,,t,2017,2010_2020,PRESIDENTIELLE,1,1415,13.07,86.93,13.57,8.83,33.06,22.56,21.82,,,,,,,CTR,2
